time,kind,level,count,side,res,cost
2025-12-18 13:00:00,CONTROL,88441.85677286703,4,-1,1,0.014570397380195253
2025-12-19 00:00:00,LEVEL,85265.6,4,1,1,0.014164750345228577
2025-12-19 02:00:00,LEVEL,85570.66666666666,3,-1,-1,0.014153781476408306
2025-12-19 03:00:00,LEVEL,86051.4,5,-1,-1,0.013187448756752623
2025-12-19 07:00:00,LEVEL,88124.88333333332,6,-1,0,0.012670211335211413
2025-12-19 15:00:00,LEVEL,88924.03333333333,3,-1,1,0.013973732998751046
2025-12-19 15:00:00,LEVEL,89277.01666666666,6,-1,1,0.01402920163493537
2025-12-19 03:00:00,CONTROL,87211.53868178691,5,-1,-1,0.013365240976481663
2025-12-19 03:00:00,CONTROL,87035.48074182557,6,-1,-1,0.013338259950473256
2025-12-19 07:00:00,CONTROL,87785.12381000303,3,-1,-1,0.012621362192938369
2025-12-19 14:00:00,CONTROL,88548.02444614591,6,-1,1,0.014141028073464868
2025-12-20 05:00:00,LEVEL,88447.73333333332,3,-1,0,0.019808568255834595
2025-12-20 13:00:00,CONTROL,87805.63031106649,3,1,1,0.02292107655874806
2025-12-20 13:00:00,CONTROL,87849.08567336293,3,1,1,0.0229324202924307
2025-12-21 13:00:00,LEVEL,87770.76666666666,3,1,1,0.04044444572443445
2025-12-21 01:00:00,LEVEL,88124.88333333332,6,1,1,0.052156474562896356
2025-12-21 08:00:00,LEVEL,88473.75,4,-1,-1,0.05163711971985155
2025-12-21 09:00:00,LEVEL,88924.03333333333,3,-1,1,0.04790681616665016
2025-12-22 02:00:00,LEVEL,88124.88333333332,6,1,1,0.026208143742255337
2025-12-22 19:00:00,LEVEL,88465.97999999998,5,1,-1,0.019784407916806492
2025-12-22 00:00:00,LEVEL,88955.525,4,-1,1,0.02879897210728136
2025-12-22 00:00:00,LEVEL,89290.95714285714,7,-1,1,0.02890756683398359
2025-12-22 00:00:00,LEVEL,89571.2,3,-1,1,0.028998294264642024
2025-12-22 08:00:00,LEVEL,89887.77142857143,7,-1,1,0.02386051285940638
2025-12-22 12:00:00,LEVEL,90192.55,4,-1,1,0.023087445804335763
2025-12-22 12:00:00,LEVEL,90476.24285714285,7,-1,1,0.02316006536619938
2025-12-23 14:00:00,LEVEL,86836.09999999999,3,1,1,0.020734503342884535
2025-12-23 06:00:00,LEVEL,87478.93333333333,3,1,-1,0.019231026199423483
2025-12-23 03:00:00,LEVEL,87795.68,5,1,-1,0.020401438976392364
2025-12-23 02:00:00,LEVEL,88124.88333333332,6,1,-1,0.0204611474704088
2025-12-23 01:00:00,LEVEL,88465.97999999998,5,1,-1,0.020361434767285563
2025-12-23 06:00:00,CONTROL,87197.7371144309,5,1,1,0.01916920912362209
2025-12-23 06:00:00,CONTROL,87194.82208124598,5,1,1,0.01916856829413989
2025-12-24 02:00:00,LEVEL,86896.46666666666,3,1,1,0.02023686517668923
2025-12-24 16:00:00,LEVEL,87478.93333333333,3,-1,-1,0.022175688536104916
2025-12-24 01:00:00,LEVEL,87808.5,6,-1,1,0.020591629597602204
2025-12-24 14:00:00,CONTROL,86587.80172360911,3,1,1,0.0214478872275714
2025-12-24 14:00:00,CONTROL,86495.37518649577,6,1,1,0.02142499307960389
2025-12-25 08:00:00,LEVEL,87478.93333333333,3,1,1,0.03346074428241294
2025-12-25 20:00:00,LEVEL,87808.5,6,1,-1,0.04018983050847441
2025-12-25 15:00:00,LEVEL,88124.88333333332,6,-1,1,0.03926149676533099
2025-12-25 15:00:00,LEVEL,88446.51666666666,6,-1,1,0.039404791208383194
2025-12-25 23:00:00,CONTROL,87195.12986515825,6,1,1,0.03693144001065563
2025-12-26 00:00:00,LEVEL,86896.46666666666,3,1,1,0.03575480491871425
2025-12-26 02:00:00,LEVEL,87609.825,4,-1,-1,0.029136806659807248
2025-12-26 02:00:00,LEVEL,87912.34999999999,6,-1,-1,0.02923741880501765
2025-12-26 02:00:00,LEVEL,88187.03333333333,6,-1,-1,0.029328771517752834
2025-12-26 02:00:00,LEVEL,88487.31666666665,6,-1,-1,0.02942863814146194
2025-12-26 02:00:00,LEVEL,88955.525,4,-1,-1,0.029584352362838864
2025-12-26 02:00:00,LEVEL,89290.95714285714,7,-1,1,0.02969590858948255
2025-12-26 01:00:00,CONTROL,87331.60200166075,5,-1,-1,0.035010977863634093
2025-12-26 17:00:00,CONTROL,87183.35905569981,6,-1,0,0.020006794671646278
2025-12-26 17:00:00,CONTROL,87203.70861033697,6,-1,0,0.0200114644775094
2025-12-26 17:00:00,CONTROL,87224.78543240704,6,-1,0,0.020016301176347968
2025-12-27 07:00:00,LEVEL,87609.825,4,-1,0,0.03305251591605765
2025-12-27 22:00:00,LEVEL,87912.34999999999,6,-1,1,0.07451975311912284
2025-12-28 23:00:00,LEVEL,87643.16666666667,6,1,1,0.05825159584043027
2025-12-28 08:00:00,LEVEL,87912.34999999999,6,-1,1,0.0679926332326284
2025-12-29 12:00:00,LEVEL,86878.55,4,1,1,0.023857901963476646
2025-12-29 12:00:00,LEVEL,87289.26666666666,3,1,1,0.02397068973408399
2025-12-29 10:00:00,LEVEL,87632.14285714286,7,1,-1,0.0259768651650154
2025-12-29 01:00:00,LEVEL,87938.6625,8,1,1,0.04994209349377097
2025-12-29 00:00:00,LEVEL,88187.03333333333,6,-1,1,0.05423973757720245
2025-12-29 09:00:00,LEVEL,88487.31666666665,6,1,-1,0.027315906014155213
2025-12-29 02:00:00,LEVEL,88971.81999999999,5,-1,-1,0.04414448003721238
2025-12-29 02:00:00,LEVEL,89290.95714285714,7,-1,-1,0.04430282391769038
2025-12-29 03:00:00,LEVEL,89574.24000000002,5,-1,-1,0.038518271339497014
2025-12-29 03:00:00,LEVEL,89887.77142857143,7,-1,-1,0.03865309457259588
2025-12-30 03:00:00,LEVEL,86878.55,4,1,1,0.022590611465485747
2025-12-30 03:00:00,LEVEL,87317.6,4,-1,-1,0.022704775525129027
2025-12-30 09:00:00,LEVEL,87632.14285714286,7,1,1,0.026575075780447245
2025-12-30 08:00:00,LEVEL,87938.6625,8,-1,-1,0.023398638007732953
2025-12-30 08:00:00,LEVEL,88187.03333333333,6,-1,-1,0.023464724289416455
2025-12-30 14:00:00,LEVEL,88487.31666666665,6,-1,-1,0.029218802325181436
2025-12-30 14:00:00,LEVEL,88971.81999999999,5,-1,1,0.02937878691569497
2025-12-30 16:00:00,LEVEL,89290.95714285714,7,-1,1,0.027484711702303082
2025-12-31 20:00:00,LEVEL,87317.6,4,1,1,0.031691352871790056
2025-12-31 16:00:00,LEVEL,87632.14285714286,7,1,0,0.030314673651177893
2025-12-31 15:00:00,LEVEL,87938.6625,8,1,-1,0.02989204588910125
2025-12-31 15:00:00,LEVEL,88187.54285714285,7,1,-1,0.029976645118212904
2025-12-31 01:00:00,LEVEL,88487.31666666665,6,-1,-1,0.026236441018228487
2025-12-31 13:00:00,LEVEL,88971.81999999999,5,-1,1,0.02876437906647799
2026-01-01 04:00:00,LEVEL,87632.14285714286,7,1,1,0.035391286318275456
2026-01-01 09:00:00,LEVEL,87926.94444444445,9,-1,-1,0.03748450910210502
2026-01-01 17:00:00,LEVEL,88187.54285714285,7,-1,-1,0.05182548614244749
2026-01-02 01:00:00,LEVEL,88487.31666666665,6,1,1,0.0512088639720284
2026-01-02 03:00:00,LEVEL,88917.81999999999,5,-1,1,0.04738019515769111
2026-01-02 08:00:00,LEVEL,89157.2,5,-1,-1,0.04238201940074565
2026-01-02 09:00:00,LEVEL,89425.975,8,-1,-1,0.041444085274012187
2026-01-02 10:00:00,LEVEL,89704.975,4,-1,1,0.03929850366212593
2026-01-02 14:00:00,LEVEL,89993.44285714286,7,-1,1,0.03076074484269822
2026-01-02 16:00:00,LEVEL,90377.3,8,-1,1,0.024487723427855285
2026-01-02 16:00:00,LEVEL,90658.175,4,-1,1,0.02456382649043625
2026-01-02 17:00:00,CONTROL,90938.20102330347,4,-1,1,0.024085801345365428
2026-01-03 07:00:00,LEVEL,89425.975,8,1,1,0.021393134176609565
2026-01-03 04:00:00,LEVEL,89993.44285714286,7,1,1,0.022228321341735725
2026-01-03 21:00:00,LEVEL,90658.175,4,-1,-1,0.04207119902546575
2026-01-04 06:00:00,LEVEL,91632.35,4,-1,1,0.0372361512184592
2026-01-04 00:00:00,CONTROL,90957.91784042116,4,-1,-1,0.03901941646080151
2026-01-04 00:00:00,CONTROL,91138.19390026851,7,-1,-1,0.039096751857478435
2026-01-04 00:00:00,CONTROL,91232.46575610722,9,-1,-1,0.0391371928975862
2026-01-04 00:00:00,CONTROL,91295.97498527789,4,-1,-1,0.039164437288409466
2026-01-04 00:00:00,CONTROL,91148.14308885465,5,-1,-1,0.03910101989199491
2026-01-04 00:00:00,CONTROL,91076.57952918824,4,-1,-1,0.03907032032889651
2026-01-05 00:00:00,LEVEL,91883.26000000001,5,-1,-1,0.036791475155473895
2026-01-05 00:00:00,LEVEL,92345.65,4,-1,-1,0.03697662324661845
2026-01-05 01:00:00,LEVEL,93050.93333333333,3,-1,1,0.0343912621321846
2026-01-05 15:00:00,LEVEL,93684.23333333334,3,-1,-1,0.02629271589779571
2026-01-05 17:00:00,LEVEL,94024.23333333334,3,-1,1,0.023531612193449652
2026-01-05 20:00:00,LEVEL,94499.56666666667,3,-1,1,0.022270727066962207
2026-01-05 01:00:00,CONTROL,92649.99025398518,5,-1,1,0.03424307513343036
2026-01-06 17:00:00,LEVEL,91651.11666666665,6,1,1,0.023640462141974312
2026-01-06 17:00:00,LEVEL,91883.26000000001,5,1,1,0.023700341125261974
2026-01-06 17:00:00,LEVEL,92246.5,4,1,-1,0.023794035144285023
2026-01-06 16:00:00,LEVEL,93050.93333333333,3,1,-1,0.024067490031253396
2026-01-06 07:00:00,LEVEL,93402.90000000001,3,1,1,0.02365266606523906
2026-01-06 21:00:00,LEVEL,93684.23333333334,3,-1,1,0.021710979466307467
2026-01-06 01:00:00,LEVEL,94024.23333333334,3,-1,1,0.02374368063721043
2026-01-06 18:00:00,CONTROL,91253.37909463988,9,1,1,0.022817266491338164
2026-01-06 16:00:00,CONTROL,92588.39931892972,6,1,-1,0.023947856273890678
2026-01-06 16:00:00,CONTROL,92738.28591610763,5,1,-1,0.023986624226604008
2026-01-06 18:00:00,CONTROL,91316.28809002494,4,1,1,0.022832996443770005
2026-01-06 16:00:00,CONTROL,92658.49545424875,3,1,-1,0.02396598653844135
2026-01-06 16:00:00,CONTROL,92686.70452781326,3,1,-1,0.02397328277473349
2026-01-07 18:00:00,LEVEL,90852.56666666667,3,1,-1,0.02011695440276595
2026-01-07 15:00:00,LEVEL,91225.73333333334,3,1,-1,0.018087334671656442
2026-01-07 09:00:00,LEVEL,91651.11666666665,6,1,-1,0.01838526421808624
2026-01-07 09:00:00,LEVEL,91883.26000000001,5,1,-1,0.01843183229794198
2026-01-07 09:00:00,LEVEL,92246.5,4,1,-1,0.018504698440957628
2026-01-07 00:00:00,LEVEL,93060.2,4,1,-1,0.020184815600577496
2026-01-07 00:00:00,LEVEL,93402.90000000001,3,1,-1,0.02025914744497841
2026-01-07 02:00:00,CONTROL,92591.35941483678,3,-1,1,0.019300170020940716
2026-01-07 00:00:00,CONTROL,92663.83491322662,6,1,-1,0.020098843765281336
2026-01-07 00:00:00,CONTROL,92777.56364700675,5,1,-1,0.02012351159878953
2026-01-07 00:00:00,CONTROL,92668.88943323285,3,1,-1,0.02009994009383291
2026-01-08 14:00:00,LEVEL,89425.975,8,1,1,0.02011649104061076
2026-01-08 14:00:00,LEVEL,89704.975,4,1,1,0.02017925245864764
2026-01-08 06:00:00,LEVEL,89993.44285714286,7,1,1,0.02167472130470682
2026-01-08 06:00:00,LEVEL,90353.29999999999,9,1,-1,0.02176139210019264
2026-01-08 03:00:00,LEVEL,90576.225,4,1,-1,0.023247212441549887
2026-01-08 02:00:00,LEVEL,90852.56666666667,3,1,-1,0.02364432154891735
2026-01-08 17:00:00,LEVEL,91225.73333333334,3,-1,1,0.0205253891134939
2026-01-08 01:00:00,LEVEL,91651.11666666665,6,-1,1,0.023662396493068106
2026-01-09 08:00:00,LEVEL,89704.975,4,1,1,0.023250736669879684
2026-01-09 08:00:00,LEVEL,89993.44285714286,7,1,1,0.02332550498885144
2026-01-09 08:00:00,LEVEL,90353.29999999999,9,1,1,0.02341877677971194
2026-01-09 13:00:00,LEVEL,90587.8,5,-1,-1,0.02396641340024643
2026-01-09 01:00:00,LEVEL,90852.56666666667,3,1,-1,0.02072174919161903
2026-01-09 02:00:00,LEVEL,91225.73333333334,3,-1,1,0.02118449540396717
2026-01-09 15:00:00,LEVEL,91653.24285714285,7,-1,1,0.022361948911438105
2026-01-09 15:00:00,LEVEL,91883.26000000001,5,-1,1,0.022418069474518937
2026-01-10 04:00:00,LEVEL,90353.29999999999,9,1,0,0.02323136183581484
2026-01-11 20:00:00,LEVEL,90353.12999999999,10,1,1,0.05967472621824103
2026-01-11 19:00:00,LEVEL,90614.59999999999,6,1,-1,0.06382995509377473
2026-01-11 15:00:00,LEVEL,90839.42499999999,4,1,1,0.07463634169512391
2026-01-11 16:00:00,LEVEL,91225.73333333334,3,-1,1,0.0697111344604705
2026-01-12 08:00:00,LEVEL,90353.61818181818,11,1,1,0.027364595366397407
2026-01-12 08:00:00,LEVEL,90614.59999999999,6,1,1,0.02744363660454861
2026-01-12 08:00:00,LEVEL,90835.13999999998,5,1,-1,0.027510429589528592
2026-01-12 15:00:00,LEVEL,91232.425,4,-1,-1,0.02292884092801155
2026-01-12 01:00:00,LEVEL,91646.5875,8,-1,-1,0.04331188137821029
2026-01-12 02:00:00,LEVEL,91902.55,6,-1,-1,0.038163034479178806
2026-01-12 02:00:00,LEVEL,92237.78,5,-1,1,0.038302240562671105
2026-01-13 01:00:00,LEVEL,91232.425,4,1,1,0.02039183331354293
2026-01-13 05:00:00,LEVEL,91902.55,6,-1,-1,0.021744362948065796
2026-01-13 06:00:00,LEVEL,92247.98333333334,6,-1,-1,0.02168754750989382
2026-01-13 09:00:00,LEVEL,92538.86666666665,3,-1,1,0.02280598970567474
2026-01-13 15:00:00,LEVEL,93060.2,4,-1,-1,0.021713707389988745
2026-01-13 15:00:00,LEVEL,93402.90000000001,3,-1,-1,0.02179366947391452
2026-01-13 18:00:00,LEVEL,93719.425,4,-1,-1,0.023273848732713605
2026-01-13 19:00:00,LEVEL,94024.23333333334,3,-1,-1,0.022813110113631817
2026-01-13 22:00:00,LEVEL,94478.525,4,-1,-1,0.019790870826050844
2026-01-13 22:00:00,CONTROL,95004.38756861699,4,-1,-1,0.019901025786320962
2026-01-13 22:00:00,CONTROL,94914.82635258554,3,-1,-1,0.019882264967843934
2026-01-13 22:00:00,CONTROL,95117.74858076821,4,-1,-1,0.019924772062505893
2026-01-14 06:00:00,LEVEL,94478.525,4,1,1,0.018576194455367696
2026-01-14 05:00:00,CONTROL,94914.47196252733,4,1,1,0.018754441847747615
2026-01-14 04:00:00,CONTROL,95379.11711416066,3,1,1,0.01833938259067536
2026-01-14 04:00:00,CONTROL,95214.95710530225,4,1,1,0.018307818100463738
2026-01-15 19:00:00,CONTROL,95108.28519953926,4,1,0,0.01974442645066758
2026-01-15 19:00:00,CONTROL,95174.29379879565,3,1,0,0.019758129798702877
2026-01-16 15:00:00,LEVEL,94495.08333333333,6,1,1,0.026827093462034397
2026-01-16 15:00:00,CONTROL,94790.78252403013,4,1,1,0.026911042272339036
2026-01-16 10:00:00,CONTROL,95333.42555870581,3,1,-1,0.023994758633295747
2026-01-16 02:00:00,CONTROL,95411.70864761327,6,1,-1,0.02197730181051241
2026-01-17 22:00:00,CONTROL,95046.48037587962,4,1,1,0.06948953304914784
2026-01-17 22:00:00,CONTROL,95027.80800157716,5,1,1,0.06947588146977252
2026-01-18 23:00:00,LEVEL,93719.425,4,1,-1,0.04746714360329875
2026-01-18 23:00:00,LEVEL,94024.23333333334,3,1,-1,0.04762152334826428
2026-01-18 23:00:00,LEVEL,94401.4,5,1,-1,0.04781255124167104
2026-01-18 23:00:00,LEVEL,94689.575,4,1,-1,0.04795850651303427
2026-01-18 23:00:00,LEVEL,95056.2,3,1,-1,0.04814419524857185
2026-01-19 00:00:00,LEVEL,91902.55,6,1,1,0.03697315346802289
2026-01-19 00:00:00,LEVEL,92247.98333333334,6,1,1,0.03711212414561893
2026-01-19 00:00:00,LEVEL,92538.86666666665,3,1,1,0.037229148908529464
2026-01-19 00:00:00,LEVEL,93060.2,4,1,-1,0.037438885606165484
2026-01-19 00:00:00,LEVEL,93402.90000000001,3,1,-1,0.03757675664122917
2026-01-20 22:00:00,LEVEL,87940.75000000001,10,1,1,0.018709927064564803
2026-01-20 22:00:00,LEVEL,88187.54285714285,7,1,1,0.01876243373931113
2026-01-20 22:00:00,LEVEL,88475.01428571428,7,1,1,0.018823595026447273
2026-01-20 22:00:00,LEVEL,88917.81999999999,5,1,-1,0.01891780462345501
2026-01-20 22:00:00,LEVEL,89184.17142857143,7,1,-1,0.01897447250270455
2026-01-20 17:00:00,LEVEL,89443.9888888889,9,1,-1,0.022358726414070763
2026-01-20 17:00:00,LEVEL,89708.78333333333,6,1,-1,0.022424918302568198
2026-01-20 15:00:00,LEVEL,90011.41111111111,9,1,1,0.025172516107105546
2026-01-20 14:00:00,LEVEL,90328.09999999999,11,1,-1,0.026844414725658405
2026-01-20 14:00:00,LEVEL,90565.83333333333,6,1,-1,0.02691506618621291
2026-01-20 06:00:00,LEVEL,90827.75714285714,7,1,-1,0.029526979515125923
2026-01-20 06:00:00,LEVEL,91232.425,4,1,-1,0.0296585320262101
2026-01-20 05:00:00,LEVEL,91652.58888888889,9,1,-1,0.031843164731655924
2026-01-20 03:00:00,LEVEL,92247.98333333334,6,1,-1,0.03503157261812926
2026-01-21 17:00:00,LEVEL,87291.92,5,1,1,0.01573855355975748
2026-01-21 16:00:00,LEVEL,87616.675,8,1,1,0.015658854739711018
2026-01-21 16:00:00,LEVEL,87940.75000000001,10,1,1,0.015716773433267602
2026-01-21 12:00:00,LEVEL,88187.54285714285,7,1,1,0.017765419592494513
2026-01-21 12:00:00,LEVEL,88475.01428571428,7,1,1,0.01782333083918497
2026-01-21 00:00:00,LEVEL,88917.81999999999,5,-1,-1,0.018625677441315467
2026-01-21 02:00:00,LEVEL,89184.17142857143,7,-1,1,0.018697993760863008
2026-01-21 03:00:00,LEVEL,89443.9888888889,9,-1,1,0.018603521832167336
2026-01-21 05:00:00,LEVEL,89708.78333333333,6,-1,1,0.019060614752647045
2026-01-21 05:00:00,LEVEL,90011.41111111111,9,-1,1,0.01912491471605463
2026-01-21 15:00:00,LEVEL,90328.09999999999,11,-1,1,0.017974958801544677
2026-01-21 15:00:00,LEVEL,90573.8857142857,7,-1,1,0.018023869252315743
2026-01-22 14:00:00,LEVEL,89184.17142857143,7,1,0,0.017234176670275603
2026-01-22 17:00:00,LEVEL,89443.9888888889,9,-1,1,0.020288409399504142
2026-01-22 00:00:00,LEVEL,89708.78333333333,6,-1,1,0.014860289819061519
2026-01-23 09:00:00,LEVEL,88917.81999999999,5,1,1,0.025469675247950144
2026-01-23 08:00:00,LEVEL,89184.17142857143,7,1,1,0.026153476285172277
2026-01-23 05:00:00,LEVEL,89443.9888888889,9,1,-1,0.026742356225363577
2026-01-23 01:00:00,LEVEL,89708.78333333333,6,-1,1,0.02666481883990661
2026-01-23 16:00:00,LEVEL,90019.06999999999,10,-1,-1,0.02401749437209227
2026-01-23 16:00:00,LEVEL,90326.55,12,-1,-1,0.024099531424569384
2026-01-23 17:00:00,LEVEL,90577.0875,8,-1,1,0.022908072649099803
2026-01-23 17:00:00,LEVEL,90827.75714285714,7,-1,1,0.022971470121330245
2026-01-24 23:00:00,LEVEL,89184.17142857143,7,1,-1,0.0750669021440971
2026-01-25 23:00:00,LEVEL,86051.4,5,1,1,0.025454757899018278
2026-01-25 19:00:00,LEVEL,86700.08,5,1,-1,0.03069538706643802
2026-01-25 18:00:00,LEVEL,86878.55,4,1,-1,0.035684571545925955
2026-01-25 18:00:00,LEVEL,87277.51666666666,6,1,-1,0.03584844346323012
2026-01-25 16:00:00,LEVEL,87616.675,8,1,1,0.04311645316560816
2026-01-25 16:00:00,LEVEL,87894.60000000002,9,1,-1,0.04325322096975105
2026-01-25 08:00:00,LEVEL,88138.36249999999,8,1,1,0.05877605134830967
2026-01-25 15:00:00,LEVEL,88466.99,10,1,-1,0.04864582318068551
2026-01-25 03:00:00,LEVEL,88917.81999999999,5,1,-1,0.07317021729626817
2026-01-25 19:00:00,CONTROL,86324.28891263601,4,1,1,0.030562341596551995
2026-01-25 19:00:00,CONTROL,86344.27841852883,6,1,1,0.030569418702139986
2026-01-25 19:00:00,CONTROL,86396.0926442443,8,1,1,0.030587763064842816
2026-01-26 00:00:00,LEVEL,86878.55,4,-1,-1,0.024454318033882788
2026-01-26 01:00:00,LEVEL,87277.51666666666,6,-1,-1,0.023022863376446358
2026-01-26 01:00:00,LEVEL,87616.675,8,-1,-1,0.023112329670510832
2026-01-26 02:00:00,LEVEL,87894.60000000002,9,-1,1,0.022453954112180853
2026-01-26 14:00:00,LEVEL,88132.32222222222,9,-1,1,0.01957150508408184
2026-01-26 14:00:00,LEVEL,88466.99,10,-1,1,0.019645824606694
2026-01-27 17:00:00,LEVEL,87277.51666666666,6,1,1,0.023876896070217375
2026-01-27 17:00:00,LEVEL,87616.675,8,1,1,0.02396968111481571
2026-01-27 09:00:00,LEVEL,87894.60000000002,9,1,1,0.02312711485330874
2026-01-27 14:00:00,LEVEL,88132.32222222222,9,-1,1,0.023681736441746135
2026-01-27 16:00:00,LEVEL,88457.94545454546,11,-1,1,0.02550552571178613
2026-01-27 20:00:00,LEVEL,88910.04285714286,7,-1,-1,0.022790507469108455
2026-01-27 20:00:00,LEVEL,89175.7625,8,-1,-1,0.022858619971482957
2026-01-27 20:00:00,LEVEL,89444.03,10,-1,-1,0.022927385571700837
2026-01-28 08:00:00,LEVEL,88919.20000000001,8,1,1,0.023403446262162664
2026-01-28 01:00:00,LEVEL,89175.7625,8,1,1,0.02365797048582316
2026-01-28 09:00:00,LEVEL,89444.03,10,-1,-1,0.02277341990102001
2026-01-28 11:00:00,LEVEL,89708.78333333333,6,-1,1,0.021837082791339214
2026-01-28 11:00:00,LEVEL,90003.31538461539,13,-1,1,0.0219087783438767
2026-01-28 13:00:00,LEVEL,90326.55,12,-1,1,0.02128680129026558
2026-01-28 17:00:00,LEVEL,90577.0875,8,-1,1,0.021311472372339275
2026-01-29 15:00:00,LEVEL,85265.6,4,1,-1,0.017992200410157696
2026-01-29 15:00:00,LEVEL,85570.66666666666,3,1,-1,0.018056573622861588
2026-01-29 15:00:00,LEVEL,86046.45000000001,6,1,-1,0.018156970372373075
2026-01-29 15:00:00,LEVEL,86700.08,5,1,-1,0.018294895185593074
2026-01-29 14:00:00,LEVEL,87275.78571428571,7,1,-1,0.020757245742061482
2026-01-29 14:00:00,LEVEL,87616.675,8,1,-1,0.02083832118144592
2026-01-29 02:00:00,LEVEL,87894.60000000002,9,1,-1,0.01942341615678908
2026-01-29 02:00:00,LEVEL,88132.32222222222,9,1,-1,0.019475949277730963
2026-01-29 00:00:00,LEVEL,88899.18000000001,10,1,-1,0.021167731412584066
2026-01-29 17:00:00,CONTROL,84015.06681881529,4,1,-1,0.016771566676245117
2026-01-29 15:00:00,CONTROL,86387.6284308433,3,1,-1,0.018228963658098563
2026-01-29 15:00:00,CONTROL,84879.52296782211,6,1,-1,0.017910732909351933
2026-01-29 15:00:00,CONTROL,86365.56663405651,5,1,-1,0.018224308319143626
2026-01-29 15:00:00,CONTROL,86316.1402324202,7,1,-1,0.018213878676664207
2026-01-29 15:00:00,CONTROL,86329.24675020429,8,1,-1,0.01821664433004201
2026-01-30 00:00:00,CONTROL,84334.36594752269,4,1,-1,0.016632561972713997
2026-01-31 01:00:00,CONTROL,84213.25501579928,4,-1,1,0.014295846032474538
2026-02-10 01:00:00,LEVEL,69999.53333333333,3,-1,1,0.011704017361074858
2026-02-13 15:00:00,LEVEL,68323.45000000001,4,-1,-1,0.013702886796946485
2026-02-13 15:00:00,CONTROL,69226.20453474454,4,-1,-1,0.013883942396378806
2026-02-13 15:00:00,CONTROL,69033.20585939853,4,-1,-1,0.013845234763783746
2026-02-14 11:00:00,LEVEL,69989.125,4,-1,1,0.019562671418339377
2026-02-14 08:00:00,CONTROL,69567.39523941913,4,-1,-1,0.01969684083189331
2026-02-15 17:00:00,LEVEL,68323.45000000001,4,1,1,0.01871939449981161
2026-02-15 13:00:00,LEVEL,68748.26666666668,3,1,1,0.01901651481884867
2026-02-15 12:00:00,LEVEL,69989.125,4,1,-1,0.019842581353934963
2026-02-15 03:00:00,CONTROL,69229.11044363405,3,1,1,0.020896594168659684
2026-02-15 07:00:00,CONTROL,70742.333697123,4,-1,1,0.019714309038805253
2026-02-16 02:00:00,LEVEL,68323.45000000001,4,1,1,0.017202760183487723
2026-02-16 04:00:00,LEVEL,68748.26666666668,3,-1,-1,0.018043128538661163
2026-02-16 12:00:00,LEVEL,69212.86666666665,3,-1,-1,0.018832152007799963
2026-02-16 13:00:00,LEVEL,69989.125,4,-1,1,0.017442908433866356
2026-02-16 15:00:00,CONTROL,67301.77345669382,3,1,1,0.015504418460068035
2026-02-16 15:00:00,CONTROL,67850.50154514368,4,1,1,0.01563082983776515
2026-02-16 15:00:00,CONTROL,67733.52617121369,3,1,1,0.015603882031581402
2026-02-16 12:00:00,CONTROL,69745.67646077793,3,-1,1,0.018977124402633314
2026-02-17 14:00:00,LEVEL,66733.83333333333,3,1,1,0.016243241118945647
2026-02-17 05:00:00,LEVEL,68232.96666666666,3,1,-1,0.015716562895141558
2026-02-17 02:00:00,LEVEL,68748.26666666668,3,-1,1,0.01588155335133289
2026-02-17 02:00:00,LEVEL,69212.86666666665,3,-1,1,0.015988880707276342
2026-02-17 14:00:00,CONTROL,67228.22540339471,3,1,1,0.016363577823735098
2026-02-17 10:00:00,CONTROL,67818.57477929602,3,1,-1,0.015293829407593183
2026-02-18 14:00:00,LEVEL,66697.375,4,1,1,0.01754717880838259
2026-02-18 08:00:00,LEVEL,68232.96666666666,3,-1,1,0.0168320608490081
2026-02-18 03:00:00,CONTROL,67577.50799785236,4,-1,-1,0.016704751963502355
2026-02-18 06:00:00,CONTROL,67913.00948971065,3,-1,1,0.017106282203292918
2026-02-19 01:00:00,LEVEL,66697.375,4,-1,1,0.017665546524524508
2026-02-19 13:00:00,CONTROL,66222.3187505686,4,1,1,0.01825657942362804
2026-02-20 13:00:00,LEVEL,66697.375,4,1,1,0.01773748420982651
2026-02-20 00:00:00,LEVEL,67266.46666666666,3,-1,-1,0.018582217694826746
2026-02-20 05:00:00,CONTROL,67947.06850347958,3,-1,1,0.018471092581267806
2026-02-20 05:00:00,CONTROL,67676.9078693484,3,-1,1,0.018397650677227526
2026-02-20 05:00:00,CONTROL,67582.37624293363,4,-1,1,0.01837195269699346
2026-02-21 09:00:00,LEVEL,68245.65,4,-1,0,0.019287456172114505
2026-02-21 14:00:00,LEVEL,68370.275,4,-1,1,0.023599098253675677
2026-02-21 08:00:00,CONTROL,67992.2814782312,3,-1,0,0.019193981856305876
2026-02-21 03:00:00,CONTROL,67567.31460365116,4,1,1,0.017739877973735437
2026-02-21 03:00:00,CONTROL,67516.74141463378,4,1,1,0.017726599923435917
2026-02-22 17:00:00,LEVEL,67266.46666666666,3,1,1,0.0327475153783349
2026-02-22 13:00:00,CONTROL,67623.40754454413,3,1,-1,0.03255674306686646
2026-02-22 13:00:00,CONTROL,67680.2253841373,3,1,-1,0.03258409755656784
2026-02-22 14:00:00,CONTROL,67474.04486611372,5,1,-1,0.03324151608393072
2026-02-23 00:00:00,LEVEL,66733.83333333333,3,1,-1,0.03231515921896207
