strategy,time,dir,entry,stop,target,exit,R,outcome,date,n_confirm,partners
PriorDayLevels,2021-10-01 14:00:00,SHORT,1764.08,1769.37,1722.21,EOD,0.317,WIN,2021-10-01,0,
PriorDayLevels,2021-10-04 14:00:00,SHORT,1765.2,1770.49,1760.95,TARGET,0.668,WIN,2021-10-04,0,
PriorDayLevels,2021-10-08 12:00:00,SHORT,1766.89,1772.19,1751.94,STOP,-1.368,LOSS,2021-10-08,0,
PriorDayLevels,2021-10-13 10:00:00,SHORT,1769.3,1774.61,1750.57,STOP,-1.368,LOSS,2021-10-13,0,
PriorDayLevels,2021-10-15 07:00:00,LONG,1786.62,1781.27,1800.41,STOP,-1.366,LOSS,2021-10-15,0,
PriorDayLevels,2021-10-20 12:00:00,SHORT,1785.06,1790.42,1763.27,EOD,0.316,WIN,2021-10-20,0,
PriorDayLevels,2021-10-26 13:00:00,LONG,1792.18,1786.81,1809.91,STOP,-1.366,LOSS,2021-10-26,0,
PriorDayLevels,2021-11-04 12:00:00,SHORT,1787.58,1792.94,1758.53,STOP,-1.368,LOSS,2021-11-04,0,
PriorDayLevels,2021-11-05 13:00:00,SHORT,1798.89,1804.29,1770.71,STOP,-1.368,LOSS,2021-11-05,0,
PriorDayLevels,2021-11-10 13:00:00,SHORT,1832.62,1838.12,1819.07,STOP,-1.368,LOSS,2021-11-10,0,
PriorDayLevels,2021-11-12 15:00:00,SHORT,1865.92,1871.51,1842.86,EOD,-0.089,LOSS,2021-11-12,0,
PriorDayLevels,2021-11-15 13:00:00,SHORT,1867.78,1873.39,1865.24,TARGET,0.321,WIN,2021-11-15,0,
PriorDayLevels,2021-11-15 19:00:00,SHORT,1867.78,1873.39,1865.24,TARGET,0.321,WIN,2021-11-15,0,
PriorDayLevels,2021-11-16 08:00:00,SHORT,1870.27,1875.88,1856.31,STOP,-1.368,LOSS,2021-11-16,0,
PriorDayLevels,2021-11-16 16:00:00,LONG,1856.31,1850.74,1870.27,STOP,-1.366,LOSS,2021-11-16,0,
PriorDayLevels,2021-11-19 14:00:00,LONG,1855.02,1849.46,1870.88,STOP,-1.366,LOSS,2021-11-19,0,
PriorDayLevels,2021-11-24 13:00:00,LONG,1781.91,1776.57,1812.37,EOD,1.088,WIN,2021-11-24,0,
PriorDayLevels,2021-11-26 16:00:00,LONG,1787.85,1782.49,1795.03,STOP,-1.366,LOSS,2021-11-26,0,
PriorDayLevels,2021-11-30 14:00:00,SHORT,1799.36,1804.76,1781.12,STOP,-1.368,LOSS,2021-11-30,0,
PriorDayLevels,2021-11-30 16:00:00,LONG,1781.12,1775.78,1799.36,STOP,-1.366,LOSS,2021-11-30,0,
PriorDayLevels,2021-12-02 14:00:00,LONG,1772.6,1767.28,1794.27,STOP,-1.366,LOSS,2021-12-02,0,
PriorDayLevels,2021-12-03 17:00:00,SHORT,1781.97,1787.32,1761.84,EOD,-0.637,LOSS,2021-12-03,0,
PriorDayLevels,2021-12-06 16:00:00,SHORT,1784.09,1789.45,1780.69,TARGET,0.503,WIN,2021-12-06,0,
PriorDayLevels,2021-12-07 13:00:00,LONG,1775.56,1770.23,1787.68,TARGET,2.143,WIN,2021-12-07,0,
PriorDayLevels,2021-12-09 11:00:00,LONG,1779.58,1774.24,1793.06,STOP,-1.366,LOSS,2021-12-09,0,
PriorDayLevels,2021-12-10 14:00:00,SHORT,1787.55,1792.92,1773.42,EOD,0.52,WIN,2021-12-10,0,
PriorDayLevels,2021-12-13 13:00:00,LONG,1782.71,1777.36,1784.39,TARGET,0.181,WIN,2021-12-13,0,
PriorDayLevels,2021-12-14 13:00:00,LONG,1781.78,1776.43,1791.58,STOP,-1.366,LOSS,2021-12-14,0,
PriorDayLevels,2021-12-21 15:00:00,LONG,1788.29,1782.92,1804.09,EOD,0.034,BE,2021-12-21,0,
PriorDayLevels,2021-12-22 18:00:00,SHORT,1800.29,1805.69,1784.75,EOD,-0.979,LOSS,2021-12-22,0,
PriorDayLevels,2021-12-30 14:00:00,SHORT,1807.63,1813.05,1789.21,STOP,-1.368,LOSS,2021-12-30,0,
PriorDayLevels,2022-01-07 13:00:00,LONG,1786.33,1780.97,1811.48,EOD,1.603,WIN,2022-01-07,0,
PriorDayLevels,2022-01-10 12:00:00,LONG,1794.5,1789.12,1796.07,TARGET,0.157,WIN,2022-01-10,0,
PriorDayLevels,2022-01-12 13:00:00,SHORT,1823.25,1828.72,1801.2,EOD,-0.738,LOSS,2022-01-12,0,
PriorDayLevels,2022-01-13 15:00:00,LONG,1814.46,1809.02,1828.06,EOD,0.799,WIN,2022-01-13,0,
PriorDayLevels,2022-01-19 13:00:00,SHORT,1822.73,1828.19,1805.73,STOP,-1.368,LOSS,2022-01-19,0,
PriorDayLevels,2022-01-20 13:00:00,SHORT,1843.33,1848.86,1810.04,EOD,0.436,WIN,2022-01-20,0,
PriorDayLevels,2022-01-21 08:00:00,LONG,1835.73,1830.22,1847.8,STOP,-1.366,LOSS,2022-01-21,0,
PriorDayLevels,2022-01-21 15:00:00,LONG,1835.73,1830.22,1847.8,STOP,-1.366,LOSS,2022-01-21,0,
PriorDayLevels,2022-01-24 14:00:00,LONG,1833.12,1827.62,1837.09,TARGET,0.588,WIN,2022-01-24,0,
PriorDayLevels,2022-01-25 14:00:00,SHORT,1844.12,1849.66,1829.49,STOP,-1.368,LOSS,2022-01-25,0,
PriorDayLevels,2022-01-26 14:00:00,LONG,1834.67,1829.16,1853.78,STOP,-1.366,LOSS,2022-01-26,0,
PriorDayLevels,2022-01-28 09:00:00,LONG,1791.76,1786.38,1821.95,STOP,-1.366,LOSS,2022-01-28,0,
PriorDayLevels,2022-02-02 15:00:00,SHORT,1808.52,1813.95,1795.72,EOD,-0.239,LOSS,2022-02-02,0,
PriorDayLevels,2022-02-03 14:00:00,LONG,1794.22,1788.84,1810.74,STOP,-1.366,LOSS,2022-02-03,0,
PriorDayLevels,2022-02-08 13:00:00,SHORT,1823.5,1828.97,1808.63,EOD,-0.848,LOSS,2022-02-08,0,
PriorDayLevels,2022-02-10 13:00:00,LONG,1824.34,1818.87,1835.78,TARGET,1.956,WIN,2022-02-10,0,
PriorDayLevels,2022-02-11 18:00:00,SHORT,1841.88,1847.4,1821.48,STOP,-1.368,LOSS,2022-02-11,0,
PriorDayLevels,2022-02-14 13:00:00,SHORT,1861.55,1867.13,1855.39,TARGET,0.97,WIN,2022-02-14,0,
PriorDayLevels,2022-02-15 11:00:00,LONG,1850.56,1845.01,1874.1,STOP,-1.366,LOSS,2022-02-15,0,
PriorDayLevels,2022-02-21 23:00:00,SHORT,1906.41,1912.13,1900.35,STOP,-1.368,LOSS,2022-02-21,0,
PriorDayLevels,2022-02-24 19:00:00,LONG,1889.37,1883.7,1911.52,STOP,-1.366,LOSS,2022-02-24,0,
PriorDayLevels,2022-02-24 23:00:00,SHORT,1911.52,1917.26,1889.37,EOD,0.51,WIN,2022-02-24,0,
PriorDayLevels,2022-03-01 10:00:00,SHORT,1919.18,1924.94,1890.83,STOP,-1.368,LOSS,2022-03-01,0,
PriorDayLevels,2022-03-07 07:00:00,SHORT,1991.35,1997.32,1981.27,TARGET,1.554,WIN,2022-03-07,0,
PriorDayLevels,2022-03-07 13:00:00,LONG,1981.27,1975.33,1991.35,STOP,-1.366,LOSS,2022-03-07,0,
PriorDayLevels,2022-03-07 15:00:00,SHORT,1991.35,1997.32,1981.27,TARGET,1.554,WIN,2022-03-07,0,
PriorDayLevels,2022-03-07 18:00:00,SHORT,1991.35,1997.32,1981.27,STOP,-1.368,LOSS,2022-03-07,0,
PriorDayLevels,2022-03-09 14:00:00,LONG,1980.86,1974.91,2070.29,EOD,1.148,WIN,2022-03-09,0,
PriorDayLevels,2022-03-10 07:00:00,LONG,1975.87,1969.94,2059.01,EOD,2.924,WIN,2022-03-10,0,
PriorDayLevels,2022-03-11 11:00:00,LONG,1970.41,1964.5,2009.1,STOP,-1.366,LOSS,2022-03-11,0,
PriorDayLevels,2022-03-16 14:00:00,LONG,1906.92,1901.2,1952.21,STOP,-1.366,LOSS,2022-03-16,0,
PriorDayLevels,2022-03-18 13:00:00,LONG,1925.56,1919.78,1949.69,STOP,-1.366,LOSS,2022-03-18,0,
PriorDayLevels,2022-03-21 13:00:00,LONG,1918.26,1912.51,1926.33,TARGET,1.269,WIN,2022-03-21,0,
PriorDayLevels,2022-03-22 14:00:00,LONG,1917.66,1911.91,1941.1,STOP,-1.366,LOSS,2022-03-22,0,
PriorDayLevels,2022-03-23 18:00:00,SHORT,1938.33,1944.15,1910.38,STOP,-1.368,LOSS,2022-03-23,0,
PriorDayLevels,2022-03-24 11:00:00,SHORT,1948.28,1954.13,1915.58,STOP,-1.368,LOSS,2022-03-24,0,
PriorDayLevels,2022-03-29 08:00:00,LONG,1916.9,1911.15,1958.4,STOP,-1.366,LOSS,2022-03-29,0,
PriorDayLevels,2022-03-30 12:00:00,SHORT,1929.27,1935.06,1890.11,STOP,-1.368,LOSS,2022-03-30,0,
PriorDayLevels,2022-03-31 13:00:00,SHORT,1938.49,1944.3,1915.9,STOP,-1.368,LOSS,2022-03-31,0,
PriorDayLevels,2022-04-01 14:00:00,LONG,1918.82,1913.06,1949.76,EOD,0.619,WIN,2022-04-01,0,
PriorDayLevels,2022-04-05 13:00:00,SHORT,1936.81,1942.62,1915.19,STOP,-1.368,LOSS,2022-04-05,0,
PriorDayLevels,2022-04-06 18:00:00,LONG,1917.77,1912.01,1944.56,EOD,0.682,WIN,2022-04-06,0,
PriorDayLevels,2022-04-07 12:00:00,SHORT,1933.48,1939.28,1914.74,EOD,-0.273,LOSS,2022-04-07,0,
PriorDayLevels,2022-04-08 12:00:00,SHORT,1937.65,1943.47,1920.5,STOP,-1.368,LOSS,2022-04-08,0,
PriorDayLevels,2022-04-11 08:00:00,SHORT,1950.0,1955.85,1943.18,STOP,-1.368,LOSS,2022-04-11,0,
PriorDayLevels,2022-04-11 16:00:00,LONG,1943.18,1937.35,1950.0,TARGET,1.036,WIN,2022-04-11,0,
PriorDayLevels,2022-04-12 12:00:00,SHORT,1969.58,1975.49,1939.92,STOP,-1.368,LOSS,2022-04-12,0,
PriorDayLevels,2022-04-13 09:00:00,SHORT,1978.25,1984.19,1949.6,EOD,-0.169,LOSS,2022-04-13,0,
PriorDayLevels,2022-04-14 13:00:00,LONG,1962.74,1956.86,1981.53,EOD,1.392,WIN,2022-04-14,0,
PriorDayLevels,2022-04-21 11:00:00,LONG,1939.09,1933.27,1958.33,EOD,1.663,WIN,2022-04-21,0,
PriorDayLevels,2022-04-22 10:00:00,LONG,1936.48,1930.67,1957.4,STOP,-1.366,LOSS,2022-04-22,0,
PriorDayLevels,2022-05-04 18:00:00,SHORT,1877.89,1883.53,1850.19,STOP,-1.368,LOSS,2022-05-04,0,
PriorDayLevels,2022-05-10 14:00:00,LONG,1851.68,1846.12,1882.07,STOP,-1.366,LOSS,2022-05-10,0,
PriorDayLevels,2022-05-12 16:00:00,LONG,1831.97,1826.48,1857.97,STOP,-1.366,LOSS,2022-05-12,0,
PriorDayLevels,2022-05-13 12:00:00,LONG,1810.52,1805.09,1858.74,STOP,-1.366,LOSS,2022-05-13,0,
PriorDayLevels,2022-05-16 14:00:00,SHORT,1814.56,1820.0,1809.72,TARGET,0.756,WIN,2022-05-16,0,
PriorDayLevels,2022-05-19 09:00:00,SHORT,1824.67,1830.15,1807.23,STOP,-1.368,LOSS,2022-05-19,0,
PriorDayLevels,2022-05-24 13:00:00,SHORT,1865.37,1870.97,1845.76,EOD,-0.717,LOSS,2022-05-24,0,
PriorDayLevels,2022-05-25 13:00:00,LONG,1849.3,1843.76,1869.66,STOP,-1.366,LOSS,2022-05-25,0,
PriorDayLevels,2022-05-26 11:00:00,LONG,1841.3,1835.78,1868.0,EOD,1.71,WIN,2022-05-26,0,
PriorDayLevels,2022-05-31 10:00:00,LONG,1848.66,1843.12,1863.95,STOP,-1.366,LOSS,2022-05-31,0,
PriorDayLevels,2022-06-08 13:00:00,SHORT,1855.48,1861.05,1836.94,EOD,0.135,WIN,2022-06-08,0,
PriorDayLevels,2022-06-09 12:00:00,LONG,1844.49,1838.95,1859.61,EOD,0.072,WIN,2022-06-09,0,
PriorDayLevels,2022-06-10 11:00:00,LONG,1840.01,1834.49,1855.26,STOP,-1.366,LOSS,2022-06-10,0,
PriorDayLevels,2022-06-10 14:00:00,SHORT,1855.26,1860.82,1840.01,TARGET,2.607,WIN,2022-06-10,0,
PriorDayLevels,2022-06-14 18:00:00,LONG,1809.14,1803.71,1877.35,EOD,-0.042,BE,2022-06-14,0,
PriorDayLevels,2022-06-15 11:00:00,SHORT,1831.57,1837.06,1805.06,STOP,-1.368,LOSS,2022-06-15,0,
PriorDayLevels,2022-06-16 15:00:00,SHORT,1841.83,1847.35,1808.64,STOP,-1.368,LOSS,2022-06-16,0,
PriorDayLevels,2022-06-22 12:00:00,SHORT,1843.58,1849.11,1828.53,EOD,0.903,WIN,2022-06-22,0,
PriorDayLevels,2022-06-23 18:00:00,LONG,1823.29,1817.82,1847.82,EOD,-0.131,LOSS,2022-06-23,0,
LiquidityRun,2022-06-26 23:15:00,SHORT,1831.24,1834.98,1820.02,STOP,-1.539,LOSS,2022-06-26,0,
StructureSweep,2022-06-27 06:00:00,LONG,1834.64,1832.49,1836.84,TARGET,0.51,WIN,2022-06-27,0,
LiquidityRun,2022-06-27 07:45:00,SHORT,1834.94,1838.81,1823.32,STOP,-1.522,LOSS,2022-06-27,0,
LiquidityRun,2022-06-27 11:15:00,SHORT,1835.04,1839.17,1822.65,TARGET,2.734,WIN,2022-06-27,0,
PriorDayLevels,2022-06-27 12:00:00,LONG,1829.99,1824.5,1836.3,STOP,-1.366,LOSS,2022-06-27,1,LiquidityRun
LiquidityRun,2022-06-27 16:00:00,LONG,1825.45,1821.6,1837.01,STOP,-1.52,LOSS,2022-06-27,1,PriorDayLevels
StructureSweep,2022-06-28 03:00:00,SHORT,1825.4,1827.42,1821.63,STOP,-1.999,LOSS,2022-06-28,0,
StructureSweep,2022-06-28 09:30:00,LONG,1826.11,1823.72,1829.13,STOP,-1.841,LOSS,2022-06-28,1,PriorDayLevels
PriorDayLevels,2022-06-28 11:00:00,LONG,1820.73,1815.27,1840.82,EOD,-0.797,LOSS,2022-06-28,2,"LiquidityRun,StructureSweep"
LiquidityRun,2022-06-28 14:15:00,LONG,1823.69,1820.56,1833.09,STOP,-1.64,LOSS,2022-06-28,1,PriorDayLevels
LiquidityRun,2022-06-28 16:15:00,LONG,1821.61,1819.29,1828.57,STOP,-1.863,LOSS,2022-06-28,0,
LiquidityRun,2022-06-29 00:15:00,LONG,1819.56,1816.75,1828.0,STOP,-1.711,LOSS,2022-06-29,0,
LiquidityRun,2022-06-29 10:15:00,LONG,1818.68,1814.76,1830.42,TARGET,2.721,WIN,2022-06-29,1,PriorDayLevels
VolProfileReject,2022-06-29 10:30:00,LONG,1825.06,1813.8,1836.02,STOP,-1.178,LOSS,2022-06-29,0,
PriorDayLevels,2022-06-29 12:00:00,SHORT,1829.45,1834.94,1818.26,TARGET,1.907,WIN,2022-06-29,0,
LiquidityRun,2022-06-29 12:45:00,LONG,1831.23,1826.43,1845.64,STOP,-1.419,LOSS,2022-06-29,0,
LiquidityRun,2022-06-29 13:45:00,SHORT,1816.72,1830.54,1775.26,TARGET,2.922,WIN,2022-06-29,0,
PriorDayLevels,2022-06-29 14:00:00,LONG,1818.26,1812.8,1829.45,EOD,-0.252,LOSS,2022-06-29,1,LiquidityRun
StructureSweep,2022-06-30 03:45:00,LONG,1817.32,1815.35,1821.91,STOP,-2.015,LOSS,2022-06-30,0,
LiquiditySweep,2022-06-30 09:45:00,LONG,1812.97,1808.31,1817.79,STOP,-1.427,LOSS,2022-06-30,0,
LiquiditySweep,2022-06-30 12:30:00,LONG,1820.28,1800.02,1820.6,TARGET,-0.038,BE,2022-06-30,0,
LiquiditySweep,2022-07-01 04:45:00,LONG,1802.83,1798.73,1807.22,STOP,-1.484,LOSS,2022-07-01,0,
StructureSweep,2022-07-04 14:15:00,SHORT,1809.29,1811.74,1803.95,STOP,-1.812,LOSS,2022-07-04,0,
PriorDayLevels,2022-07-05 08:00:00,LONG,1803.95,1798.54,1814.09,STOP,-1.366,LOSS,2022-07-05,1,Inducement+FVG
Inducement+FVG,2022-07-05 11:15:00,LONG,1798.59,1793.03,1812.08,STOP,-1.355,LOSS,2022-07-05,1,PriorDayLevels
LiquidityRun,2022-07-05 16:00:00,LONG,1768.19,1765.83,1775.29,STOP,-1.821,LOSS,2022-07-05,0,
LiquidityRun,2022-07-05 18:30:00,LONG,1768.56,1765.2,1778.64,STOP,-1.578,LOSS,2022-07-05,0,
StructureSweep,2022-07-06 04:00:00,LONG,1768.69,1766.02,1772.78,STOP,-1.727,LOSS,2022-07-06,1,LiquiditySweep
LiquiditySweep,2022-07-06 05:30:00,LONG,1764.64,1760.73,1769.02,TARGET,0.85,WIN,2022-07-06,1,StructureSweep
LiquiditySweep,2022-07-06 11:30:00,LONG,1763.08,1757.77,1769.02,STOP,-1.364,LOSS,2022-07-06,0,
LiquidityRun,2022-07-06 17:15:00,LONG,1738.04,1734.76,1747.87,STOP,-1.583,LOSS,2022-07-06,0,
LiquidityRun,2022-07-06 18:45:00,LONG,1738.91,1735.11,1750.33,STOP,-1.502,LOSS,2022-07-06,0,
StructureSweep,2022-07-07 14:15:00,SHORT,1743.98,1748.13,1737.94,TARGET,1.207,WIN,2022-07-07,0,
Inducement+FVG,2022-07-08 03:15:00,LONG,1741.89,1737.99,1749.0,STOP,-1.49,LOSS,2022-07-08,0,
PriorDayLevels,2022-07-08 07:00:00,LONG,1736.48,1731.27,1749.0,TARGET,2.269,WIN,2022-07-08,0,
LiquidityRun,2022-07-08 10:30:00,LONG,1742.22,1736.66,1758.93,STOP,-1.343,LOSS,2022-07-08,0,
LiquidityRun,2022-07-08 15:15:00,SHORT,1745.01,1748.14,1735.64,TARGET,2.665,WIN,2022-07-08,0,
StructureSweep,2022-07-11 13:30:00,SHORT,1737.29,1740.89,1733.6,STOP,-1.532,LOSS,2022-07-11,0,
LiquiditySweep,2022-07-11 20:00:00,LONG,1733.37,1729.4,1736.74,STOP,-1.48,LOSS,2022-07-11,1,LiquidityRun
LiquidityRun,2022-07-11 20:15:00,LONG,1733.5,1730.5,1742.48,STOP,-1.636,LOSS,2022-07-11,1,LiquiditySweep
LiquiditySweep,2022-07-12 01:30:00,LONG,1732.99,1727.54,1736.74,TARGET,0.497,WIN,2022-07-12,1,LiquidityRun
LiquidityRun,2022-07-12 01:45:00,LONG,1734.65,1729.33,1750.61,STOP,-1.358,LOSS,2022-07-12,1,LiquiditySweep
LiquidityRun,2022-07-12 20:45:00,LONG,1726.18,1723.84,1733.2,STOP,-1.81,LOSS,2022-07-12,1,LiquiditySweep
LiquiditySweep,2022-07-13 00:45:00,LONG,1724.81,1720.03,1726.39,TARGET,0.115,WIN,2022-07-13,1,LiquidityRun
LiquidityRun,2022-07-13 01:15:00,LONG,1727.25,1723.59,1738.23,STOP,-1.518,LOSS,2022-07-13,1,LiquiditySweep
LiquiditySweep,2022-07-13 06:15:00,LONG,1723.52,1719.91,1726.39,TARGET,0.508,WIN,2022-07-13,0,
LiquidityRun,2022-07-13 11:45:00,SHORT,1729.4,1731.66,1722.61,TARGET,2.542,WIN,2022-07-13,0,
PriorDayLevels,2022-07-13 12:00:00,LONG,1723.04,1717.87,1743.94,STOP,-1.366,LOSS,2022-07-13,1,LiquiditySweep
LiquidityRun,2022-07-13 12:45:00,SHORT,1712.7,1729.95,1660.95,STOP,-1.11,LOSS,2022-07-13,0,
LiquiditySweep,2022-07-13 13:30:00,LONG,1724.37,1714.74,1726.39,TARGET,0.102,WIN,2022-07-13,1,PriorDayLevels
LiquidityRun,2022-07-13 14:45:00,LONG,1742.19,1725.72,1791.61,STOP,-1.116,LOSS,2022-07-13,0,
PriorDayLevels,2022-07-13 15:00:00,SHORT,1743.94,1749.17,1723.04,EOD,1.919,WIN,2022-07-13,0,
StructureSweep,2022-07-13 18:00:00,LONG,1736.34,1733.14,1745.32,STOP,-1.598,LOSS,2022-07-13,0,
PriorDayLevels,2022-07-14 13:00:00,LONG,1707.07,1701.95,1745.32,STOP,-1.366,LOSS,2022-07-14,1,LiquidityRun
LiquidityRun,2022-07-14 15:45:00,LONG,1711.47,1705.54,1729.26,STOP,-1.317,LOSS,2022-07-14,1,PriorDayLevels
LiquidityRun,2022-07-14 17:30:00,LONG,1709.72,1705.73,1721.7,STOP,-1.471,LOSS,2022-07-14,0,
StructureSweep,2022-07-15 03:30:00,LONG,1709.45,1706.81,1716.56,STOP,-1.711,LOSS,2022-07-15,0,
StructureSweep,2022-07-15 10:15:00,LONG,1702.05,1699.65,1716.56,STOP,-1.78,LOSS,2022-07-15,0,
LiquidityRun,2022-07-18 04:30:00,SHORT,1714.53,1717.69,1705.06,STOP,-1.598,LOSS,2022-07-18,0,
LiquidityRun,2022-07-18 06:30:00,SHORT,1713.57,1715.94,1706.47,STOP,-1.796,LOSS,2022-07-18,0,
StructureSweep,2022-07-18 06:45:00,LONG,1714.41,1711.66,1717.68,TARGET,0.817,WIN,2022-07-18,0,
LiquidityRun,2022-07-18 10:15:00,SHORT,1720.09,1723.76,1709.07,TARGET,2.72,WIN,2022-07-18,0,
LiquidityRun,2022-07-18 20:15:00,LONG,1708.56,1706.12,1715.87,STOP,-1.77,LOSS,2022-07-18,0,
LiquidityRun,2022-07-19 03:45:00,LONG,1709.43,1706.29,1718.82,STOP,-1.6,LOSS,2022-07-19,0,
StructureSweep,2022-07-19 05:45:00,SHORT,1710.09,1712.32,1705.3,STOP,-1.844,LOSS,2022-07-19,0,
LiquidityRun,2022-07-20 07:15:00,LONG,1707.77,1705.66,1714.09,TARGET,2.513,WIN,2022-07-20,0,
StructureSweep,2022-07-20 09:00:00,SHORT,1708.57,1711.15,1705.94,STOP,-1.73,LOSS,2022-07-20,0,
StructureSweep,2022-07-20 15:30:00,LONG,1707.52,1704.57,1714.48,STOP,-1.635,LOSS,2022-07-20,0,
LiquidityRun,2022-07-20 18:30:00,LONG,1701.7,1699.44,1708.45,STOP,-1.83,LOSS,2022-07-20,0,
LiquidityRun,2022-07-20 20:45:00,LONG,1696.71,1694.01,1704.8,STOP,-1.691,LOSS,2022-07-20,0,
LiquiditySweep,2022-07-21 06:30:00,LONG,1690.29,1686.07,1693.88,STOP,-1.44,LOSS,2022-07-21,1,LiquidityRun
LiquiditySweep,2022-07-21 07:15:00,LONG,1690.69,1684.33,1693.88,STOP,-1.292,LOSS,2022-07-21,1,LiquidityRun
LiquidityRun,2022-07-21 07:30:00,LONG,1690.87,1688.67,1697.45,STOP,-1.847,LOSS,2022-07-21,1,LiquiditySweep
LiquidityRun,2022-07-21 12:00:00,LONG,1684.86,1681.96,1693.59,TARGET,2.652,WIN,2022-07-21,0,
LiquidityRun,2022-07-21 12:30:00,LONG,1699.14,1683.27,1746.74,TARGET,2.935,WIN,2022-07-21,0,
PriorDayLevels,2022-07-21 15:00:00,SHORT,1714.48,1719.62,1692.19,STOP,-1.368,LOSS,2022-07-21,0,
StructureSweep,2022-07-22 00:30:00,LONG,1717.04,1715.27,1720.27,STOP,-2.066,LOSS,2022-07-22,0,
LiquiditySweep,2022-07-22 07:30:00,SHORT,1715.55,1723.01,1712.81,STOP,-1.254,LOSS,2022-07-22,1,StructureSweep
StructureSweep,2022-07-22 08:30:00,SHORT,1717.23,1721.4,1712.81,STOP,-1.454,LOSS,2022-07-22,1,LiquiditySweep
StructureSweep,2022-07-22 18:00:00,LONG,1722.15,1720.25,1739.23,STOP,-1.997,LOSS,2022-07-22,0,
StructureSweep,2022-07-25 03:00:00,SHORT,1726.81,1729.48,1719.87,STOP,-1.712,LOSS,2022-07-25,0,
PriorDayLevels,2022-07-25 12:00:00,LONG,1724.28,1719.11,1727.09,TARGET,0.409,WIN,2022-07-25,0,
PriorDayLevels,2022-07-26 12:00:00,LONG,1714.72,1709.58,1736.01,EOD,0.256,WIN,2022-07-26,0,
StructureSweep,2022-07-27 06:00:00,SHORT,1719.74,1721.9,1713.65,STOP,-1.876,LOSS,2022-07-27,0,
PriorDayLevels,2022-07-27 13:00:00,LONG,1713.6,1708.46,1728.14,TARGET,2.694,WIN,2022-07-27,1,LiquiditySweep
LiquiditySweep,2022-07-27 13:45:00,LONG,1714.68,1708.79,1719.79,TARGET,0.693,WIN,2022-07-27,2,"PriorDayLevels,VolProfileReject"
VolProfileReject,2022-07-27 15:30:00,LONG,1718.84,1709.65,1726.49,TARGET,0.72,WIN,2022-07-27,1,LiquiditySweep
PriorDayLevels,2022-07-27 19:00:00,SHORT,1728.14,1733.33,1713.6,STOP,-1.368,LOSS,2022-07-27,0,
LiquiditySweep,2022-07-28 01:30:00,SHORT,1739.7,1744.28,1723.74,STOP,-1.419,LOSS,2022-07-28,0,
LiquiditySweep,2022-07-28 07:30:00,SHORT,1740.08,1744.31,1735.35,STOP,-1.453,LOSS,2022-07-28,0,
LiquidityRun,2022-07-28 08:45:00,SHORT,1745.66,1748.19,1738.08,TARGET,2.586,WIN,2022-07-28,0,
LiquidityRun,2022-07-28 16:00:00,SHORT,1751.99,1755.41,1741.75,STOP,-1.565,LOSS,2022-07-28,0,
LiquidityRun,2022-07-28 22:00:00,SHORT,1754.99,1758.14,1745.55,STOP,-1.614,LOSS,2022-07-28,0,
StructureSweep,2022-07-29 00:15:00,LONG,1754.47,1752.1,1757.04,TARGET,0.639,WIN,2022-07-29,0,
LiquidityRun,2022-07-29 04:30:00,SHORT,1761.48,1763.77,1754.62,STOP,-1.848,LOSS,2022-07-29,0,
LiquidityRun,2022-07-29 09:30:00,SHORT,1759.06,1764.01,1744.2,STOP,-1.391,LOSS,2022-07-29,0,
StructureSweep,2022-07-29 16:15:00,SHORT,1762.88,1767.24,1752.12,STOP,-1.446,LOSS,2022-07-29,0,
LiquidityRun,2022-08-01 00:15:00,LONG,1763.49,1760.57,1772.25,STOP,-1.664,LOSS,2022-08-01,0,
Inducement+FVG,2022-08-01 04:30:00,LONG,1759.8,1756.71,1767.9,TARGET,2.279,WIN,2022-08-01,1,LiquidityRun
LiquidityRun,2022-08-01 06:15:00,LONG,1762.71,1758.73,1774.64,TARGET,2.734,WIN,2022-08-01,1,Inducement+FVG
StructureSweep,2022-08-01 07:30:00,SHORT,1765.04,1768.28,1758.22,STOP,-1.6,LOSS,2022-08-01,0,
LiquidityRun,2022-08-01 12:45:00,SHORT,1769.36,1773.38,1757.29,STOP,-1.485,LOSS,2022-08-01,0,
LiquiditySweep,2022-08-02 00:15:00,SHORT,1774.56,1778.28,1766.48,STOP,-1.526,LOSS,2022-08-02,1,LiquidityRun
LiquidityRun,2022-08-02 02:45:00,SHORT,1775.6,1778.25,1767.64,STOP,-1.737,LOSS,2022-08-02,1,LiquiditySweep
StructureSweep,2022-08-02 05:00:00,LONG,1773.16,1770.62,1780.4,STOP,-1.766,LOSS,2022-08-02,1,Inducement+FVG
Inducement+FVG,2022-08-02 07:30:00,LONG,1771.64,1767.46,1780.4,TARGET,1.846,WIN,2022-08-02,1,StructureSweep
StructureSweep,2022-08-02 10:00:00,SHORT,1774.18,1777.87,1768.67,STOP,-1.53,LOSS,2022-08-02,0,
LiquidityRun,2022-08-02 14:45:00,SHORT,1776.8,1784.9,1752.48,STOP,-1.242,LOSS,2022-08-02,0,
Inducement+FVG,2022-08-02 17:15:00,LONG,1773.74,1770.02,1780.4,STOP,-1.523,LOSS,2022-08-02,0,
PriorDayLevels,2022-08-02 22:00:00,LONG,1758.22,1752.95,1775.3,EOD,-0.659,LOSS,2022-08-02,0,
